From Date,To Date,PM2.5,PM10,NO,NO2,NOx,NH3,SO2,CO,Ozone,Benzene,Toluene,Eth-Benzene,MP-Xylene,RH,WS,WD,SR,BP,RF,Xylene,AT,TOT-RF,Station
31-05-2021 00:00,01-06-2021 00:00,38,104.3,117.39,86.46,140.35,None,52.4,0,152.38,2.19,None,None,None,80.25,0.1,188.8,56,763.46,0,None,None,0,bandra
01-06-2021 00:00,02-06-2021 00:00,38,104.3,122.11,84.55,145.54,None,51.68,0,None,2.19,None,None,None,92.9,0.1,46.97,17.67,763.88,0,None,None,0,bandra
02-06-2021 00:00,03-06-2021 00:00,38,104.3,133.45,76.86,167.02,None,52.41,0,71.62,2.19,None,None,None,94.16,0.1,88.42,36.38,764.77,0,None,None,0,bandra
03-06-2021 00:00,04-06-2021 00:00,38,104.3,149.7,87.12,176.79,None,52.28,0,62.45,2.19,None,None,None,86.3,0.1,58.3,None,764.03,0,None,None,0,bandra
04-06-2021 00:00,05-06-2021 00:00,38,104.3,122.27,102.96,171.85,None,51.88,0,61.02,2.19,None,None,None,76.5,0.1,57.3,21,764.7,0,None,None,0,bandra
05-06-2021 00:00,06-06-2021 00:00,38,104.3,110.22,54.35,131.83,None,50.92,0,85.97,2.19,None,None,None,78.76,0.1,287.5,19.8,765.15,0,None,None,0,bandra
06-06-2021 00:00,07-06-2021 00:00,38,104.3,137.16,96.79,162.36,None,50.19,0,115.07,2.19,None,None,None,78.28,0.46,146.1,123.5,766.29,0,None,None,0,bandra
07-06-2021 00:00,08-06-2021 00:00,38,104.3,178.71,105.23,148,None,49.76,0,108.73,2.19,None,None,None,89.58,0.1,214.47,37,765.79,0,None,None,0,bandra
08-06-2021 00:00,09-06-2021 00:00,38,104.3,136.94,92.46,162.47,None,49.37,0,107.95,None,None,None,None,84.11,0.29,193.01,31.64,765.56,0,None,None,0,bandra
09-06-2021 00:00,10-06-2021 00:00,38,104.3,132.96,114.29,145.25,None,49.39,0,84.61,None,None,None,None,99.9,0.1,186.96,30.07,764.28,0,None,None,0,bandra
10-06-2021 00:00,11-06-2021 00:00,38,104.3,104.3,113.43,132.34,None,48.34,0,66.95,None,None,None,None,98.19,0.35,308.46,66.06,763.65,0,None,None,0,bandra
11-06-2021 00:00,12-06-2021 00:00,38,104.3,123.24,105.99,153.78,None,47.85,0,70.56,None,None,None,None,99.9,0.3,266,63.9,763.42,0,None,None,0,bandra
12-06-2021 00:00,13-06-2021 00:00,38,104.3,107.36,105.52,128.63,None,47.78,1.08,53.8,None,None,None,None,96.17,0.1,276.68,66.19,762.46,0,None,None,0,bandra
13-06-2021 00:00,14-06-2021 00:00,38,104.3,114.71,102.71,137.08,None,48.74,0,65.22,None,None,None,None,93.27,0.1,306.73,76.36,762.64,0,None,None,0,bandra
14-06-2021 00:00,15-06-2021 00:00,38,104.3,118.98,74.02,101.81,None,50.36,0,46.88,None,None,None,None,87.01,0.1,314.86,178.78,761.98,0,None,None,0,bandra
15-06-2021 00:00,16-06-2021 00:00,38,104.3,79.6,81.44,96.83,None,51.6,0,42.13,None,None,None,None,95.76,0.1,322.6,129.2,760.58,0,None,None,0,bandra
16-06-2021 00:00,17-06-2021 00:00,29.76,93.63,19.33,13.09,27.42,None,48.74,0,82.23,2.19,None,None,None,96.45,0.37,273.94,144.12,760.09,0,None,None,0,bandra
17-06-2021 00:00,18-06-2021 00:00,30.14,75.06,14.38,12.53,20.9,None,32.75,0.1,68.18,2.19,None,None,None,98.65,0.15,271.15,82,760.38,0,None,None,0,bandra
18-06-2021 00:00,19-06-2021 00:00,18.49,32.07,16.18,13.01,22.19,None,21.25,0.19,33.2,2.19,None,None,None,93.38,0.11,306.36,245.29,760.88,0,None,None,0,bandra
19-06-2021 00:00,20-06-2021 00:00,19.31,32.64,9.79,12.05,14.85,None,19.46,0.19,20.99,2.19,None,None,None,90.02,0.32,278.08,178.93,762.64,0,None,None,0,bandra
20-06-2021 00:00,21-06-2021 00:00,24.65,32.41,9.44,12.01,14.46,None,18.66,0.19,17.9,2.19,None,None,None,88.22,0.1,324.9,202.19,763.65,0,None,None,0,bandra
21-06-2021 00:00,22-06-2021 00:00,28.35,38.95,11.75,8.36,16.2,None,19.78,0.17,20.92,1.52,None,None,None,86.54,0.11,176.6,198.66,764.31,0,None,None,0,bandra
22-06-2021 00:00,23-06-2021 00:00,25.38,42.73,15.78,2.89,19.38,None,22.02,0.13,16.97,0.5,None,None,None,82.27,0.12,188.89,199.88,764.26,0,None,None,0,bandra
23-06-2021 00:00,24-06-2021 00:00,40.37,70.61,17.36,7.52,23,None,26.96,0.07,43.27,1.26,None,None,None,79.76,0.1,247.72,194.04,763.77,0,None,None,0,bandra
24-06-2021 00:00,25-06-2021 00:00,49.61,104.23,19.08,13.06,27.15,None,32.75,0,26.98,2.19,None,None,None,81.87,0.1,278.61,129.36,764.21,0,None,None,0,bandra
25-06-2021 00:00,26-06-2021 00:00,51.97,107.9,18.82,13.04,26.86,None,34.12,0,63.74,2.19,None,None,None,94.89,0.1,208.01,52.66,763.56,0.2,None,None,19,bandra
26-06-2021 00:00,27-06-2021 00:00,55.34,102.69,19.11,13.09,27.2,None,33.85,0,55.55,2.19,None,None,None,86.53,0.1,189.18,242.29,763.62,0,None,None,0,bandra
27-06-2021 00:00,28-06-2021 00:00,47.53,104.56,20.17,13.25,28.42,None,None,0,17.47,2.19,None,None,None,93.21,0.1,160.68,72.75,765.41,0,None,None,0,bandra
28-06-2021 00:00,29-06-2021 00:00,46.83,104.74,20.45,13.28,28.73,None,None,0,16.58,2.19,None,None,None,88.96,0.1,226.43,195.67,764.76,0,None,None,0,bandra
29-06-2021 00:00,30-06-2021 00:00,44.36,104.41,20,13.2,28.2,None,None,0,12.39,2.24,None,None,None,86.02,0.1,15.88,163.58,764.22,0,None,None,0,bandra
30-06-2021 00:00,01-07-2021 00:00,45.4,104.7,20.01,13.22,28.24,None,None,0,12.19,2.24,None,None,None,87.61,0.1,17.05,181.27,764.18,0,None,None,0,bandra
01-07-2021 00:00,02-07-2021 00:00,46.93,103.54,33.12,11.2,39.32,None,41.21,0,17.21,2.19,None,None,None,80.62,0.17,16.47,193.58,762.7,0,None,None,0,bandra
02-07-2021 00:00,03-07-2021 00:00,45.98,104.2,41.17,8.03,44.2,None,35.8,0,None,2.19,None,None,None,81.13,0.18,16.51,185.91,762.94,0,None,None,0,bandra
03-07-2021 00:00,04-07-2021 00:00,45.43,104.54,42.18,8.03,45.22,None,34.91,0,None,2.19,None,None,None,77.87,0.1,16.3,252.48,763.69,0,None,None,0,bandra
04-07-2021 00:00,05-07-2021 00:00,44.67,104.46,44.35,8.02,47.38,None,34.79,0,None,2.19,None,None,None,80.28,0.1,16.26,235.96,764.36,0,None,None,0,bandra
05-07-2021 00:00,06-07-2021 00:00,47.48,104.93,43.87,8.04,46.92,None,34.73,0,89.89,2.19,None,None,None,79.01,0.1,16.05,174.83,763.81,0,None,None,0,bandra
06-07-2021 00:00,07-07-2021 00:00,48.79,104.63,46.93,8.05,49.98,None,34.85,0,114.6,2.19,None,None,None,80.46,0.1,16.26,182.34,763.18,0,None,None,0,bandra
07-07-2021 00:00,08-07-2021 00:00,47.45,104.26,48.65,8.06,51.72,None,34.72,0,113.45,2.2,None,None,None,79.26,0.2,17.05,232.08,763.45,0,None,None,0,bandra
08-07-2021 00:00,09-07-2021 00:00,57.03,112.94,48.45,8.06,51.51,None,45.68,0,118.33,2.51,None,None,None,92.49,0.1,19.7,73.25,763.15,0,None,None,0,bandra
09-07-2021 00:00,10-07-2021 00:00,38.46,102.76,49.82,8.04,52.87,None,102.96,0,123.82,2.19,None,None,None,93.04,0.16,53.13,112.62,762.27,0,None,None,0,bandra
10-07-2021 00:00,11-07-2021 00:00,38,104.3,48.29,8.06,51.35,None,23.68,0,127.57,2.19,None,None,None,95.61,0.18,44.62,90.92,761.55,0,None,None,0,bandra
11-07-2021 00:00,12-07-2021 00:00,38,104.3,48.99,8.04,52.03,None,10.86,0,140.58,2.19,None,None,None,94.48,0.14,39.27,127.75,761.05,0,None,None,0,bandra
12-07-2021 00:00,13-07-2021 00:00,38,104.3,50.77,8.06,53.83,None,3.37,0,89.71,2.2,None,None,None,95.48,0.45,35.43,83.29,759.4,0,None,None,0,bandra
13-07-2021 00:00,14-07-2021 00:00,38,104.3,50.32,8.05,53.38,None,0.04,0,39.69,2.19,None,None,None,99.39,0.26,37.01,95.91,763.48,0,None,None,0,bandra
14-07-2021 00:00,15-07-2021 00:00,38,104.3,50.62,8.07,53.69,None,None,0,55.42,2.19,None,None,None,99.12,0.19,26.41,97.55,761.37,0,None,None,0,bandra
15-07-2021 00:00,16-07-2021 00:00,38,104.3,51.4,8.06,54.47,None,None,0,70.58,2.19,None,None,None,96.69,0.11,26.04,172.18,760.27,0,None,None,0,bandra
16-07-2021 00:00,17-07-2021 00:00,45.55,109.56,50.29,8.05,53.34,None,62.1,0,31.67,2.19,None,None,None,98.29,0.1,25.93,92.93,761.82,0,None,None,0,bandra
17-07-2021 00:00,18-07-2021 00:00,37.69,103.06,49.57,8.06,52.63,None,53.53,0,38.03,2.19,None,None,None,98.81,0.11,28.2,96.54,764.12,0,None,None,0,bandra
18-07-2021 00:00,19-07-2021 00:00,38,103.49,51.21,8.05,54.27,None,35.55,0,37.08,2.19,None,None,None,98.35,0.39,26.25,48.83,762.71,0,None,None,0,bandra
19-07-2021 00:00,20-07-2021 00:00,38,104.3,79.39,8.07,82.47,None,34.95,0,37.14,2.19,None,None,None,99.64,0.11,26.89,22.52,762.7,0,None,None,0,bandra
20-07-2021 00:00,21-07-2021 00:00,38,104.3,72.51,8.09,75.6,None,34.36,0,31.31,2.19,None,None,None,94.25,0.27,27.73,53.6,764.34,0,None,None,0,bandra
21-07-2021 00:00,22-07-2021 00:00,38,104.3,67.94,8.08,71.03,None,33.8,0,28.66,2.19,None,None,None,97.68,0.49,25.86,19.65,762.79,0,None,None,0,bandra
22-07-2021 00:00,23-07-2021 00:00,38,104.3,68.9,8.1,72,None,33.21,0,26.36,2.19,None,None,None,97.1,0.67,24.87,25.15,760.03,0,None,None,0,bandra
23-07-2021 00:00,24-07-2021 00:00,38,104.3,67.89,8.08,70.98,None,33.07,0,29.35,2.19,None,None,None,97.98,0.28,24.58,33.65,759.6,0,None,None,0,bandra
24-07-2021 00:00,25-07-2021 00:00,38,104.3,69.15,8.08,72.23,None,32.71,0,25.82,2.19,None,None,None,91.53,0.43,25.19,88,761.31,0,None,None,0,bandra
25-07-2021 00:00,26-07-2021 00:00,38,104.96,72,8.05,75.06,None,32.54,0,23.94,2.19,None,None,None,92.43,0.51,25.05,68.65,761.75,0,None,None,0,bandra
26-07-2021 00:00,27-07-2021 00:00,38,104.3,69.68,8.06,72.74,None,53.35,0,161.76,2.19,None,None,None,84.13,0.79,25.06,110.92,762.4,0,None,None,0,bandra
27-07-2021 00:00,28-07-2021 00:00,38,104.37,71.3,8.06,74.37,None,55.22,0,180.08,2.19,None,None,None,85.31,0.45,25.34,168.85,762.3,0,None,None,0,bandra
28-07-2021 00:00,29-07-2021 00:00,38,105.45,72.69,8.06,75.76,None,54.44,0,180.73,2.19,None,None,None,86.69,0.32,24.97,119.1,762.46,0,None,None,0,bandra
29-07-2021 00:00,30-07-2021 00:00,38,105.5,70.65,8.1,73.76,None,54.16,0,186.12,2.19,None,None,None,87.15,0.1,24.88,92.04,763.34,0,None,None,0,bandra
30-07-2021 00:00,31-07-2021 00:00,38,104.3,72.85,8.07,75.93,None,53.8,0,186.75,2.19,None,None,None,88.19,0.1,24.84,78.45,764.29,0,None,None,0,bandra
31-07-2021 00:00,01-08-2021 00:00,38,105.21,81.81,8.07,84.88,None,53.65,0,175.71,2.19,None,None,None,86.42,0.1,24.72,127.71,764.87,0,None,None,0,bandra
01-08-2021 00:00,02-08-2021 00:00,38,104.3,82.24,8.11,85.35,None,53.72,0,179.61,2.19,None,None,None,86.85,0.13,25.04,105.87,763.97,0,None,None,0,bandra
02-08-2021 00:00,03-08-2021 00:00,38,105.69,85.32,8.11,88.44,None,36.9,0,105.42,2.19,None,None,None,88.2,0.91,26.49,112.42,764.51,0,None,None,0,bandra
03-08-2021 00:00,04-08-2021 00:00,38,107.65,88.44,8.1,91.54,None,22.47,0,93.69,2.19,None,None,None,93.08,0.34,25.01,142.1,764.69,0,None,None,0,bandra
04-08-2021 00:00,05-08-2021 00:00,38,104.7,91.39,8.11,94.51,None,22.24,0,92.83,2.19,None,None,None,89.21,0.17,25.54,132.88,764.89,0,None,None,0,bandra
05-08-2021 00:00,06-08-2021 00:00,48.31,113.58,87.27,8.09,90.36,None,24.86,0,94.68,2.19,None,None,None,87.95,0.16,23.64,172.3,762.99,0,None,None,0,bandra
06-08-2021 00:00,07-08-2021 00:00,47.95,111.62,86.54,8.1,89.64,None,None,0,12.18,None,None,None,None,86.3,0.39,23.72,154.7,762.4,0,None,None,0,bandra
07-08-2021 00:00,08-08-2021 00:00,50.01,100.25,86.48,8.09,89.59,None,42.71,0,0.11,None,None,None,None,84.96,0.1,23.15,228.98,762.54,0,None,None,0,bandra
08-08-2021 00:00,09-08-2021 00:00,50.78,107.1,42.25,8.05,45.31,None,42.54,0,140.64,None,None,None,None,84.01,0.1,22.71,104.33,762.78,0,None,None,0,bandra
09-08-2021 00:00,10-08-2021 00:00,42.98,111.89,54.74,8.06,57.8,None,25.42,0,122.21,None,None,None,None,83.22,0.1,22.8,216.12,764.09,0,None,None,0,bandra
10-08-2021 00:00,11-08-2021 00:00,44.89,104.67,72.39,8.09,75.48,None,11.97,0,183.94,None,None,None,None,82.28,0.1,22.8,173.56,764.46,0,None,None,0,bandra
11-08-2021 00:00,12-08-2021 00:00,32.64,105.07,71.68,8.13,74.81,None,11.17,0,35.88,None,None,None,None,80.01,0.1,22.72,274.75,764.36,0,None,None,0,bandra
12-08-2021 00:00,13-08-2021 00:00,29.93,104.11,69.02,8.11,72.14,None,12.25,0,22.92,None,None,None,None,89.09,0.1,22.72,273.6,764.46,0,None,None,0,bandra
13-08-2021 00:00,14-08-2021 00:00,45.3,104.61,69.24,8.09,72.33,None,12.52,0,19.17,None,None,None,None,88.15,0.1,22.55,272,None,0,None,None,0,bandra
14-08-2021 00:00,15-08-2021 00:00,41.51,107.02,68.52,8.07,71.59,None,12.66,0,19.08,None,None,None,None,92.4,0.13,24.35,232,702.62,0,None,None,0,bandra
15-08-2021 00:00,16-08-2021 00:00,51.52,110.49,68.57,8.1,71.68,None,12.79,0,19.96,None,None,None,None,98.68,0.21,28.42,None,703.97,0,None,None,0,bandra
16-08-2021 00:00,17-08-2021 00:00,47.27,102.91,67.91,8.08,70.99,None,13.77,0,21.9,None,None,None,None,95.47,0.34,23.97,None,None,0,None,None,0,bandra
17-08-2021 00:00,18-08-2021 00:00,51.89,105.49,71.14,8.09,74.24,None,13.2,0,22.94,None,None,None,None,91.44,0.1,22.97,None,None,0,None,None,0,bandra
18-08-2021 00:00,19-08-2021 00:00,51.49,107.15,69.27,8.09,72.37,None,12.81,0,19.9,None,None,None,None,99.01,0.1,22.46,None,None,0,None,None,0,bandra
19-08-2021 00:00,20-08-2021 00:00,51.24,104.25,69.69,8.09,72.79,None,13.02,0,19.81,None,None,None,None,99.9,0.26,116.69,None,None,0,None,None,0,bandra
20-08-2021 00:00,21-08-2021 00:00,44.97,103.65,71.39,8.09,74.49,None,12.62,0,19.32,None,None,None,None,99.8,0.45,223.25,None,None,0,None,None,0,bandra
21-08-2021 00:00,22-08-2021 00:00,41.29,103.5,74.82,8.11,77.93,None,12.02,0,15.79,None,None,None,None,99.49,0.45,223.25,None,None,0,None,None,0,bandra
22-08-2021 00:00,23-08-2021 00:00,49.31,103.67,79.09,8.13,82.22,None,12.02,0,15.31,None,None,None,None,93.15,0.45,223.63,None,None,0,None,None,0,bandra
23-08-2021 00:00,24-08-2021 00:00,50.98,115.44,75.39,8.08,78.48,None,12.17,0,12.6,None,None,None,None,87.03,0.45,224.24,281.08,None,0,None,None,0,bandra
24-08-2021 00:00,25-08-2021 00:00,41.13,112.82,81.25,8.14,84.4,None,11.19,0,11.3,None,None,None,None,87.21,0.47,224.12,374.44,None,0,None,None,0,bandra
25-08-2021 00:00,26-08-2021 00:00,44.12,106.21,88.18,8.15,91.33,None,11.11,0,12.59,None,None,None,None,89.08,0.45,223.74,204.8,None,0,None,None,0,bandra
26-08-2021 00:00,27-08-2021 00:00,39.77,105.36,94.71,8.12,97.84,None,10.21,0,19.66,None,None,None,None,93.32,0.45,223.86,None,None,0,None,None,0,bandra
27-08-2021 00:00,28-08-2021 00:00,39.71,108.15,92.66,8.12,95.79,None,10.08,0.22,30.55,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
28-08-2021 00:00,29-08-2021 00:00,43.43,106.75,96.37,8.14,99.51,None,10.28,0.4,34.56,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
29-08-2021 00:00,30-08-2021 00:00,42.8,106.41,99.06,8.15,102.21,None,10.99,0.4,33.66,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
30-08-2021 00:00,31-08-2021 00:00,41.85,104.98,98.16,8.12,101.28,None,10.22,0.4,32.51,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
31-08-2021 00:00,01-09-2021 00:00,43.3,107.58,99.73,8.13,102.87,None,10.26,0.4,30.51,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
01-09-2021 00:00,02-09-2021 00:00,38.08,106.34,100.35,8.14,103.49,None,11.06,0.4,24.71,None,None,None,None,None,None,None,None,None,0,None,None,0,bandra
02-09-2021 00:00,03-09-2021 00:00,42.12,106.02,105.51,8.13,108.65,None,12.86,0.22,28.38,None,None,None,None,95.51,0.1,21.79,70.86,None,0,None,None,0,bandra
03-09-2021 00:00,04-09-2021 00:00,36.91,104.87,88.33,8.11,91.44,None,10.26,0,23.16,None,None,None,None,97.84,0.1,21.56,122.46,None,0,None,None,0,bandra
04-09-2021 00:00,05-09-2021 00:00,41.35,109.29,81.4,8.1,84.5,None,10.57,0,16.55,None,None,None,None,97.51,0.14,24.55,153.76,None,0,None,None,0,bandra
05-09-2021 00:00,06-09-2021 00:00,39.14,104.3,82.98,8.1,86.09,None,11.69,0,14.35,None,None,None,None,95.23,0.09,41.28,132.29,None,0,None,None,0,bandra
06-09-2021 00:00,07-09-2021 00:00,39.76,104.3,87.38,8.11,90.5,None,10.92,0,12.42,None,None,None,None,89.55,0.09,42.63,174.47,None,0,None,None,0,bandra
07-09-2021 00:00,08-09-2021 00:00,39.12,104.3,89.31,8.12,92.43,None,11.11,0,13.11,None,None,None,None,98.79,0.1,31.43,57.68,None,0,None,None,0,bandra
08-09-2021 00:00,09-09-2021 00:00,41.48,104.3,91.77,8.12,94.89,None,11.38,0,9.78,None,None,None,None,97.89,0.09,28.07,92.62,None,0,None,None,0,bandra
09-09-2021 00:00,10-09-2021 00:00,36.07,104.3,99.01,8.11,102.12,None,9.63,0,7.09,None,None,None,None,92.53,0.09,29.99,161.65,None,0,None,None,0,bandra
10-09-2021 00:00,11-09-2021 00:00,40.69,104.3,108.27,8.11,111.38,None,8.67,0,7.25,None,None,None,None,89.77,0.09,40.72,169.68,705.58,0,None,None,0,bandra
11-09-2021 00:00,12-09-2021 00:00,39.53,104.3,110.21,8.18,113.39,None,8.83,0,6.78,None,None,None,None,96.36,0.09,31.02,80.36,None,0,None,None,0,bandra
12-09-2021 00:00,13-09-2021 00:00,41.26,104.3,115.99,8.12,119.12,None,9.37,0,7.74,None,None,None,None,99.9,0.1,31.14,73.66,None,0,None,None,0,bandra
13-09-2021 00:00,14-09-2021 00:00,40.66,104.3,117.82,8.15,120.98,None,9.21,0,6.46,None,None,None,None,97.83,0.44,74.93,36.58,None,0,None,None,0,bandra
14-09-2021 00:00,15-09-2021 00:00,40.09,104.3,128.46,8.15,131.61,None,9.22,0,6.42,None,None,None,None,92.19,0.09,161.06,126.57,None,0,None,None,0,bandra
15-09-2021 00:00,16-09-2021 00:00,41.49,104.3,130.38,8.14,133.53,None,9.67,0,6.5,None,None,None,None,88.81,0.09,98.14,103.42,None,0,None,None,0,bandra
16-09-2021 00:00,17-09-2021 00:00,42.2,104.3,123.31,8.15,126.46,None,9.95,0,7.32,None,None,None,None,85.68,0.09,100.46,167.09,None,0,None,None,0,bandra
17-09-2021 00:00,18-09-2021 00:00,38.09,104.3,116.48,8.11,119.6,None,10.1,0,9.58,None,None,None,None,90.88,0.09,110.05,177.44,None,0,None,None,0,bandra
18-09-2021 00:00,19-09-2021 00:00,41.33,116.73,87.69,8.14,140.66,None,21.65,0,145.59,None,None,None,None,83.58,0.09,66.9,41.52,None,0,None,None,0,bandra
19-09-2021 00:00,20-09-2021 00:00,38.84,102.97,79.61,8.16,145.78,None,15.14,0,97,None,None,None,None,90.73,0.09,38.59,183.36,None,0,None,None,0,bandra
20-09-2021 00:00,21-09-2021 00:00,38,103.71,80.77,8.16,146.94,None,15.49,0,133.28,None,None,None,None,95.16,0.09,39.09,128.62,709.37,0,None,None,0,bandra
21-09-2021 00:00,22-09-2021 00:00,38,102.96,75.22,8.17,141.39,None,14.15,0,88.85,None,None,None,None,98.95,0.1,27.8,60.18,None,0,None,None,0,bandra
22-09-2021 00:00,23-09-2021 00:00,38,104.44,71.33,8.17,137.51,None,13.49,0,102.02,None,None,None,None,97.08,0.1,30.25,53.32,None,0,None,None,0,bandra
23-09-2021 00:00,24-09-2021 00:00,38,106.1,62.5,8.13,128.64,None,14.27,0,89.07,None,None,None,None,89.69,0.09,34.89,146.73,None,0,None,None,0,bandra
24-09-2021 00:00,25-09-2021 00:00,38,104.32,73.67,8.16,139.84,None,15.03,0,74.51,None,None,None,None,88.64,0.09,27.11,96.31,None,0,None,None,0,bandra
25-09-2021 00:00,26-09-2021 00:00,38,105.28,83.98,8.19,150.18,None,15.6,0,117.17,None,None,None,None,86.6,0.09,29.28,127.91,None,0,None,None,0,bandra
26-09-2021 00:00,27-09-2021 00:00,38,103.22,82.15,8.22,148.37,None,15.72,0,130.15,None,None,None,None,89.66,0.09,28.77,68.78,709.56,0,None,None,0,bandra
27-09-2021 00:00,28-09-2021 00:00,38,105.07,83.5,8.21,149.72,None,15.85,0,130.18,None,None,None,None,95.28,0.1,22.51,64.01,None,0,None,None,0,bandra
28-09-2021 00:00,29-09-2021 00:00,38,105.3,78.75,8.17,144.92,None,16.3,0,112.8,None,None,None,None,97.5,0.1,22.2,64.25,None,0,None,None,0,bandra
29-09-2021 00:00,30-09-2021 00:00,38,105.13,72.63,8.17,138.81,None,16.71,0,66.63,None,None,None,None,95.17,0.1,22.56,92.48,None,0,None,None,0,bandra
30-09-2021 00:00,01-10-2021 00:00,38,104.47,88.83,8.17,155.01,None,18.9,0,116.29,None,None,None,None,93.68,0.1,23,124.65,None,0,None,None,0,bandra
01-10-2021 00:00,02-10-2021 00:00,38,106.96,108.61,8.22,174.84,None,20.32,0,183.55,None,None,None,None,88.45,0.1,22.31,130.36,None,0,None,None,0,bandra
02-10-2021 00:00,03-10-2021 00:00,38,106.77,121.75,8.13,187.85,None,23.26,0,193.35,None,None,None,None,89.86,0.1,22.37,123.26,None,0,None,None,0,bandra
03-10-2021 00:00,04-10-2021 00:00,38,106.72,141,7.71,206.7,None,26.35,0,None,None,None,None,None,87.68,0.1,22.37,166.81,None,0,None,None,0,bandra
04-10-2021 00:00,05-10-2021 00:00,38,106.37,None,None,None,None,29.5,0,None,None,None,None,None,86,0.09,22.18,153.21,None,0,None,None,0,bandra
05-10-2021 00:00,06-10-2021 00:00,38,104.71,None,None,None,None,31.97,0,None,None,None,None,None,86.78,0.09,22.17,165.82,None,0,None,None,0,bandra
06-10-2021 00:00,07-10-2021 00:00,38,104.88,None,None,None,None,33.89,0,None,None,None,None,None,87.37,0.09,22.16,148.42,None,0,None,None,0,bandra
07-10-2021 00:00,08-10-2021 00:00,38,103.62,None,None,None,None,34.48,0,None,None,None,None,None,87.66,0.09,22.2,162.51,None,0,None,None,0,bandra
08-10-2021 00:00,09-10-2021 00:00,38,106.71,414.6,8.61,448.41,None,34.13,0,54.62,None,None,None,None,88.46,0.09,22.14,130.94,None,0,None,None,0,bandra
09-10-2021 00:00,10-10-2021 00:00,38,99.62,114.49,8.3,180.72,None,38.66,0,98.95,None,None,None,None,85.44,0.09,22.87,120.23,700.07,0,None,None,0,bandra
10-10-2021 00:00,11-10-2021 00:00,38,104.56,None,9.16,None,None,None,0,None,None,None,None,None,85.65,0.09,23.66,142.45,None,0,None,None,0,bandra
11-10-2021 00:00,12-10-2021 00:00,38,104.58,None,9.23,None,None,None,0,None,None,None,None,None,89.32,0.1,23.7,136.53,None,0,None,None,0,bandra
12-10-2021 00:00,13-10-2021 00:00,38,104.44,None,9.15,None,None,None,0,None,None,None,None,None,86.77,0.09,23.78,157.39,None,0,None,None,0,bandra
13-10-2021 00:00,14-10-2021 00:00,38,104.49,None,9.33,None,None,None,0,None,None,None,None,None,80.85,0.09,23.72,155.48,None,0,None,None,0,bandra
14-10-2021 00:00,15-10-2021 00:00,38,105.06,75.65,9.26,88.89,None,40.86,0.01,91,2.19,None,None,None,81.99,0.1,23.63,152.93,None,0,None,None,0,bandra
15-10-2021 00:00,16-10-2021 00:00,38,105.02,None,None,None,None,42.18,0.03,126.06,2.19,None,None,None,71.8,0.1,23.63,161.15,None,0,None,None,0,bandra
16-10-2021 00:00,17-10-2021 00:00,38,106.38,None,None,None,None,42.85,0.03,138.38,2.19,None,None,None,65.75,0.09,23.69,168.56,None,0,None,None,0,bandra
17-10-2021 00:00,18-10-2021 00:00,38,104.37,None,None,None,None,43.14,0.03,129.73,2.19,None,None,None,75.87,0.09,23.74,148.13,None,0,None,None,0,bandra
18-10-2021 00:00,19-10-2021 00:00,38,103.66,None,None,None,None,42.92,0.03,109.27,2.19,None,None,None,79.33,0.09,23.65,152.38,None,0,None,None,0,bandra
19-10-2021 00:00,20-10-2021 00:00,38,103.46,None,None,None,None,42.38,0.03,125.63,2.19,None,None,None,78.86,0.09,23.69,156.36,700.47,0,None,None,0,bandra
20-10-2021 00:00,21-10-2021 00:00,38,105.12,None,None,None,None,42.95,0.03,106.04,2.19,None,None,None,78.03,0.09,23.67,157,701.12,0,None,None,0,bandra
21-10-2021 00:00,22-10-2021 00:00,38,96.95,None,None,None,None,42.53,0.03,128.14,2.19,None,None,None,80.46,0.09,23.64,69.68,700.95,0,None,None,0,bandra
22-10-2021 00:00,23-10-2021 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
23-10-2021 00:00,24-10-2021 00:00,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,0,bandra
